HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,Worker_GT
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,1mini_8.mp4,asks me for a snack if he,0,2,0,1
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,1mini_8.mp4,finish it all I,0,1,1,1
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,1mini_8.mp4,put it back in the refrigerator,0,1,1,1
3PUV2Q8SV3379PUIW2GFCSTM4RSBDR,1mini_8.mp4,go on hand,0,2,2,1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,strain the seeds,1,1,0,1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,looking back that,2,1,0,1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,do if I ever,2,1,0,1
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,make this again in the future which I,1,1,0,1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,has a channel too in case you,2,2,0,1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,seen his,2,2,0,1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,so check his out I just,2,2,0,1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,give him a little shout out Byron Talbott,1,2,0,1
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,see you guys very soon,2,2,0,1
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,make sure your skin,0,0,2,1
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,cleansed before you,0,0,2,0
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,do all that,0,0,2,1
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,absorbing all that serum when there,0,0,2,1
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,move on,1,0,2,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,baking sheet,0,1,1,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,Flat the mixture down with a spatula,1,0,1,0
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,making sure,1,2,1,1
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,2,0,2,0
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,understand whether it,2,2,2,1
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,growing in my tub,2,1,2,1
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,followed me,2,1,2,1
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,get in the tub,2,1,2,0
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,drink a bunch of water,2,1,2,0
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,go ahead,1,2,2,1
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,see the color,1,2,2,1
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,come out the cheese,1,2,2,1
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,see that the cheese,1,2,2,1
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,make its appearance as it,1,2,2,1
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,seems like an eternity in the oven,2,1,1,1
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,take it out,2,1,1,0
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,dehydrated at that point which,2,1,1,1
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,pull it right off the baking sheet,2,1,1,0
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4mini_4.mp4,tested the products myself before,0,1,2,0
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4mini_4.mp4,providing them to you guys,0,2,2,1
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4mini_4.mp4,gone through the entire packet of their original one it,0,1,2,1
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4mini_4.mp4,tried the Malibu one,1,1,2,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,7mini_10.mp4,make colorful hearts all over this jar,0,1,2,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,7mini_10.mp4,use my jar,0,1,2,0
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,7mini_10.mp4,drink but this,0,1,2,1
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",0,1,2,1
3ZRKL6Z1E7292VLB9E3I826JL7UGS7,7mini_10.mp4,done just,0,1,2,1
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,1mini_17.mp4,treat if they or you,1,2,2,1
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,1mini_17.mp4,used the potty,1,2,1,1
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,1mini_17.mp4,divided them I,1,2,2,0
3IQ9O0AYW5YODM4LO28B3JFL230ITQ,1mini_17.mp4,give them all to him at once,1,2,1,1
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,get into bed,1,1,2,0
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,snuggles free,2,1,2,0
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,book the drink,2,1,2,1
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,relax I,2,1,2,0
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,hope you guys,2,1,2,1
3VMV5CHJZ7EAHVYQYE88I725NQ8GTW,4mini_19.mp4,see you next time,2,1,2,1
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,4mini_10.mp4,hope I,1,1,2,1
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,4mini_10.mp4,jinx myself,1,1,2,1
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,4mini_10.mp4,shave my legs,1,1,1,0
3QXFBUZ4ZJFPH8DFYJYIN3O764FGUN,4mini_10.mp4,rinse my hair in the shower just,1,1,1,1
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,run enough today,2,2,2,1
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,head home,1,0,2,0
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,take a quick shower first,1,0,2,0
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,"put on my favorite red robe , which I basically",1,2,2,0
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,live in,2,0,2,1
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,brush my hair,1,1,2,0
3S8APUMBJWI4798EN8B50SW7G48BF2,7mini_19.mp4,"loving the heatless waves , which",2,1,2,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,finish off by,2,1,1,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,using some of their body oil which I,2,1,1,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,gon just before I,2,1,1,1
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,use just the moisturize my body,1,1,0,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,get into bed,1,1,0,0
3U18MJKL1TLZ56D1ZWQDJHBY0GUNCS,4mini_18.mp4,chew out snowballs,1,1,1,1
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,making them at home,1,1,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,controlling the ingredients that,1,1,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,go in there,1,1,1,1
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,starting again with a food processor I,1,1,1,0
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,frozen berries that I,1,1,1,1
3JMQI2OLFY49AYJFZSLO3NTGLG6NDS,1mini_40.mp4,sitting out for a little bit,1,1,1,1
3UUIU9GZC44C1Y96HIPHEABGXJH5TU,7mini_31.mp4,check my social media,2,0,0,1
3UUIU9GZC44C1Y96HIPHEABGXJH5TU,7mini_31.mp4,answer to you guys,2,0,0,1
3UUIU9GZC44C1Y96HIPHEABGXJH5TU,7mini_31.mp4,Let me just,2,0,0,1
3UUIU9GZC44C1Y96HIPHEABGXJH5TU,7mini_31.mp4,make it at home,2,1,0,1
3UUIU9GZC44C1Y96HIPHEABGXJH5TU,7mini_31.mp4,put the jar lid on,2,0,0,1
3UUIU9GZC44C1Y96HIPHEABGXJH5TU,7mini_31.mp4,take it with you to school or work,2,0,0,1
35XW21VSVFDPONZCK50YLUBRHQ3LS9,3mini_5.mp4,take him on a walk you just,0,2,0,0
35XW21VSVFDPONZCK50YLUBRHQ3LS9,3mini_5.mp4,smile when you,2,2,2,1
35XW21VSVFDPONZCK50YLUBRHQ3LS9,3mini_5.mp4,look at him,0,0,2,1
35XW21VSVFDPONZCK50YLUBRHQ3LS9,3mini_5.mp4,getting outside for the first time,0,0,0,1
35XW21VSVFDPONZCK50YLUBRHQ3LS9,3mini_5.mp4,get in the car,0,0,0,0
35XW21VSVFDPONZCK50YLUBRHQ3LS9,3mini_5.mp4,head to our favorite place,0,0,0,0
37SOB9Z0SRWL46EXUQZXDM3FPA43LZ,7mini_36.mp4,paint my nails every weekend morning,0,0,1,0
37SOB9Z0SRWL46EXUQZXDM3FPA43LZ,7mini_36.mp4,filming later that day,1,1,2,1
37SOB9Z0SRWL46EXUQZXDM3FPA43LZ,7mini_36.mp4,", and",2,2,2,1
37SOB9Z0SRWL46EXUQZXDM3FPA43LZ,7mini_36.mp4,listen to some music,1,1,1,1
37SOB9Z0SRWL46EXUQZXDM3FPA43LZ,7mini_36.mp4,paint my nails,0,0,0,0
37SOB9Z0SRWL46EXUQZXDM3FPA43LZ,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,0,0,0,0
3ACRLU860MDC1V8ISXRZIAB745GEBE,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,0,0,0,0
3ACRLU860MDC1V8ISXRZIAB745GEBE,7mini_29.mp4,making myself a berry and granola yogurt,0,0,0,0
3ACRLU860MDC1V8ISXRZIAB745GEBE,7mini_29.mp4,add some delicious blueberries,0,0,0,0
3ACRLU860MDC1V8ISXRZIAB745GEBE,7mini_29.mp4,pour in my favorite granola,0,0,0,0
3ACRLU860MDC1V8ISXRZIAB745GEBE,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,0
3EHVO81VN4KN87HSG16GX1VBA9HH1E,7mini_31.mp4,check my social media,2,2,1,1
3EHVO81VN4KN87HSG16GX1VBA9HH1E,7mini_31.mp4,answer to you guys,2,2,1,1
3EHVO81VN4KN87HSG16GX1VBA9HH1E,7mini_31.mp4,Let me just,1,2,2,1
3EHVO81VN4KN87HSG16GX1VBA9HH1E,7mini_31.mp4,make it at home,0,2,1,1
3EHVO81VN4KN87HSG16GX1VBA9HH1E,7mini_31.mp4,put the jar lid on,0,1,1,1
3EHVO81VN4KN87HSG16GX1VBA9HH1E,7mini_31.mp4,take it with you to school or work,0,1,1,1
3AQN9REUTEF3MXNT6UUZK3RNP2WYDJ,1mini_8.mp4,make these,0,1,2,1
3AQN9REUTEF3MXNT6UUZK3RNP2WYDJ,1mini_8.mp4,offer it to him if he,0,1,2,1
3AQN9REUTEF3MXNT6UUZK3RNP2WYDJ,1mini_8.mp4,asks me for a snack if he,0,1,2,1
3AQN9REUTEF3MXNT6UUZK3RNP2WYDJ,1mini_8.mp4,finish it all I,0,1,2,1
3AQN9REUTEF3MXNT6UUZK3RNP2WYDJ,1mini_8.mp4,put it back in the refrigerator,0,1,1,1
3AQN9REUTEF3MXNT6UUZK3RNP2WYDJ,1mini_8.mp4,go on hand,0,1,2,1
378G7J1SJKX4PY6TNONV5OOSE6XWEB,1mini_15.mp4,strain the seeds,0,1,2,1
378G7J1SJKX4PY6TNONV5OOSE6XWEB,1mini_15.mp4,looking back that,2,1,2,1
378G7J1SJKX4PY6TNONV5OOSE6XWEB,1mini_15.mp4,do if I ever,0,1,2,1
378G7J1SJKX4PY6TNONV5OOSE6XWEB,1mini_15.mp4,make this again in the future which I,0,1,2,1
3OEWW2KGQIARSJJR07L1ICTLBSYODZ,7mini_36.mp4,paint my nails every weekend morning,0,0,0,0
3OEWW2KGQIARSJJR07L1ICTLBSYODZ,7mini_36.mp4,filming later that day,2,1,1,1
3OEWW2KGQIARSJJR07L1ICTLBSYODZ,7mini_36.mp4,", and",2,2,2,1
3OEWW2KGQIARSJJR07L1ICTLBSYODZ,7mini_36.mp4,listen to some music,2,2,1,1
3OEWW2KGQIARSJJR07L1ICTLBSYODZ,7mini_36.mp4,paint my nails,0,0,0,0
3OEWW2KGQIARSJJR07L1ICTLBSYODZ,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,0,0,0,0
39N6W9XWRCM6YHXK8KV7QOUK2UCYGT,2mini_21.mp4,has a channel too in case you,2,2,2,1
39N6W9XWRCM6YHXK8KV7QOUK2UCYGT,2mini_21.mp4,seen his,2,2,2,1
39N6W9XWRCM6YHXK8KV7QOUK2UCYGT,2mini_21.mp4,so check his out I just,2,2,2,1
39N6W9XWRCM6YHXK8KV7QOUK2UCYGT,2mini_21.mp4,give him a little shout out Byron Talbott,2,2,2,1
39N6W9XWRCM6YHXK8KV7QOUK2UCYGT,2mini_21.mp4,see you guys very soon,2,2,2,1
3P520RYKCG5R1BOVHNFRJ6XIGXO5UL,6mini_2.mp4,make sure your skin,2,0,0,1
3P520RYKCG5R1BOVHNFRJ6XIGXO5UL,6mini_2.mp4,cleansed before you,2,0,0,0
3P520RYKCG5R1BOVHNFRJ6XIGXO5UL,6mini_2.mp4,do all that,2,0,2,1
3P520RYKCG5R1BOVHNFRJ6XIGXO5UL,6mini_2.mp4,absorbing all that serum when there,2,0,2,1
3P520RYKCG5R1BOVHNFRJ6XIGXO5UL,6mini_2.mp4,move on,1,1,0,1
36MUZ9VAE515GS626TI5D0Z77QSEDL,1mini_8.mp4,make these,0,2,0,1
36MUZ9VAE515GS626TI5D0Z77QSEDL,1mini_8.mp4,offer it to him if he,0,2,0,1
36MUZ9VAE515GS626TI5D0Z77QSEDL,1mini_8.mp4,asks me for a snack if he,0,2,0,1
36MUZ9VAE515GS626TI5D0Z77QSEDL,1mini_8.mp4,finish it all I,0,2,0,1
36MUZ9VAE515GS626TI5D0Z77QSEDL,1mini_8.mp4,put it back in the refrigerator,0,0,0,1
36MUZ9VAE515GS626TI5D0Z77QSEDL,1mini_8.mp4,go on hand,1,1,0,1
31MBOZ6PANQ9H6AGNJAY6P79VNGLCE,7mini_26.mp4,baking sheet,0,0,2,1
31MBOZ6PANQ9H6AGNJAY6P79VNGLCE,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,0
31MBOZ6PANQ9H6AGNJAY6P79VNGLCE,7mini_26.mp4,making sure,0,0,0,1
31MBOZ6PANQ9H6AGNJAY6P79VNGLCE,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,0
3IV1AEQ4DQC1ADW33MIGOOYY17R8JU,6mini_17.mp4,understand whether it,0,2,1,1
3IV1AEQ4DQC1ADW33MIGOOYY17R8JU,6mini_17.mp4,growing in my tub,0,1,2,1
3IV1AEQ4DQC1ADW33MIGOOYY17R8JU,6mini_17.mp4,followed me,1,2,1,1
3IV1AEQ4DQC1ADW33MIGOOYY17R8JU,6mini_17.mp4,get in the tub,0,1,0,0
3IV1AEQ4DQC1ADW33MIGOOYY17R8JU,6mini_17.mp4,drink a bunch of water,1,0,0,0
3BS6ERDL92613DDN0BZ71C7UQS4D6Z,1mini_22.mp4,go ahead,2,2,2,1
3BS6ERDL92613DDN0BZ71C7UQS4D6Z,1mini_22.mp4,see the color,2,2,2,1
3BS6ERDL92613DDN0BZ71C7UQS4D6Z,1mini_22.mp4,come out the cheese,2,2,2,1
3BS6ERDL92613DDN0BZ71C7UQS4D6Z,1mini_22.mp4,see that the cheese,2,0,2,1
3BS6ERDL92613DDN0BZ71C7UQS4D6Z,1mini_22.mp4,make its appearance as it,2,2,2,1
3NQUW096N577J83DBZ074Z61P2E9LM,1mini_15.mp4,strain the seeds,1,0,1,1
3NQUW096N577J83DBZ074Z61P2E9LM,1mini_15.mp4,looking back that,2,2,1,1
3NQUW096N577J83DBZ074Z61P2E9LM,1mini_15.mp4,do if I ever,2,2,1,1
3NQUW096N577J83DBZ074Z61P2E9LM,1mini_15.mp4,make this again in the future which I,2,2,1,1
3Q2T3FD0OM75AOWIU20CDZI4PFU3M1,1mini_13.mp4,seems like an eternity in the oven,1,2,0,1
3Q2T3FD0OM75AOWIU20CDZI4PFU3M1,1mini_13.mp4,take it out,0,0,0,0
3Q2T3FD0OM75AOWIU20CDZI4PFU3M1,1mini_13.mp4,dehydrated at that point which,1,2,0,1
3Q2T3FD0OM75AOWIU20CDZI4PFU3M1,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
3B286OTISDGFT1PI0K2UKF4TRVRAJ0,4mini_4.mp4,tested the products myself before,2,1,0,0
3B286OTISDGFT1PI0K2UKF4TRVRAJ0,4mini_4.mp4,providing them to you guys,2,1,1,1
3B286OTISDGFT1PI0K2UKF4TRVRAJ0,4mini_4.mp4,gone through the entire packet of their original one it,2,1,1,1
3B286OTISDGFT1PI0K2UKF4TRVRAJ0,4mini_4.mp4,tried the Malibu one,2,1,0,0
3U74KRR67LKGRNFCLIL38RB2O4GTN7,7mini_10.mp4,make colorful hearts all over this jar,2,1,0,0
3U74KRR67LKGRNFCLIL38RB2O4GTN7,7mini_10.mp4,use my jar,1,0,2,0
3U74KRR67LKGRNFCLIL38RB2O4GTN7,7mini_10.mp4,drink but this,1,1,2,1
3U74KRR67LKGRNFCLIL38RB2O4GTN7,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",0,0,1,1
3U74KRR67LKGRNFCLIL38RB2O4GTN7,7mini_10.mp4,done just,2,1,2,1
31S7M7DAGFPQ3NCR955OVZ7DJ9HLTY,2mini_21.mp4,has a channel too in case you,1,2,1,1
31S7M7DAGFPQ3NCR955OVZ7DJ9HLTY,2mini_21.mp4,seen his,1,2,2,1
31S7M7DAGFPQ3NCR955OVZ7DJ9HLTY,2mini_21.mp4,so check his out I just,1,2,2,1
31S7M7DAGFPQ3NCR955OVZ7DJ9HLTY,2mini_21.mp4,give him a little shout out Byron Talbott,1,1,1,1
31S7M7DAGFPQ3NCR955OVZ7DJ9HLTY,2mini_21.mp4,see you guys very soon,1,2,2,1
3BO3NEOQMZGJYQ5CI2HU8EPTEG2AIO,1mini_8.mp4,make these,1,2,0,1
3BO3NEOQMZGJYQ5CI2HU8EPTEG2AIO,1mini_8.mp4,offer it to him if he,1,1,1,1
3BO3NEOQMZGJYQ5CI2HU8EPTEG2AIO,1mini_8.mp4,asks me for a snack if he,1,2,1,1
3BO3NEOQMZGJYQ5CI2HU8EPTEG2AIO,1mini_8.mp4,finish it all I,1,2,1,1
3BO3NEOQMZGJYQ5CI2HU8EPTEG2AIO,1mini_8.mp4,put it back in the refrigerator,1,1,1,1
3BO3NEOQMZGJYQ5CI2HU8EPTEG2AIO,1mini_8.mp4,go on hand,0,2,1,1
3D42WVSDH7U0KH1PX0PP83U81FCYFU,1mini_17.mp4,treat if they or you,2,2,1,1
3D42WVSDH7U0KH1PX0PP83U81FCYFU,1mini_17.mp4,used the potty,1,1,1,1
3D42WVSDH7U0KH1PX0PP83U81FCYFU,1mini_17.mp4,divided them I,0,2,1,0
3D42WVSDH7U0KH1PX0PP83U81FCYFU,1mini_17.mp4,give them all to him at once,1,1,1,1
3ZZAYRN1I5QY98FOMXLGNGB7EELTOM,4mini_19.mp4,get into bed,0,0,0,0
3ZZAYRN1I5QY98FOMXLGNGB7EELTOM,4mini_19.mp4,snuggles free,0,2,2,0
3ZZAYRN1I5QY98FOMXLGNGB7EELTOM,4mini_19.mp4,book the drink,1,2,2,1
3ZZAYRN1I5QY98FOMXLGNGB7EELTOM,4mini_19.mp4,relax I,0,0,2,0
3ZZAYRN1I5QY98FOMXLGNGB7EELTOM,4mini_19.mp4,hope you guys,2,2,2,1
3ZZAYRN1I5QY98FOMXLGNGB7EELTOM,4mini_19.mp4,see you next time,0,2,0,1
3H1C3QRA00IVB00O6XNUTUHPMQGECL,6mini_2.mp4,make sure your skin,0,2,2,1
3H1C3QRA00IVB00O6XNUTUHPMQGECL,6mini_2.mp4,cleansed before you,0,1,2,0
3H1C3QRA00IVB00O6XNUTUHPMQGECL,6mini_2.mp4,do all that,0,2,2,1
3H1C3QRA00IVB00O6XNUTUHPMQGECL,6mini_2.mp4,absorbing all that serum when there,0,1,2,1
3H1C3QRA00IVB00O6XNUTUHPMQGECL,6mini_2.mp4,move on,1,2,2,1
3UQ1LLR2697LORDI35E70UHLVKWAL2,4mini_10.mp4,hope I,1,1,2,1
3UQ1LLR2697LORDI35E70UHLVKWAL2,4mini_10.mp4,jinx myself,1,1,2,1
3UQ1LLR2697LORDI35E70UHLVKWAL2,4mini_10.mp4,shave my legs,0,0,0,0
3UQ1LLR2697LORDI35E70UHLVKWAL2,4mini_10.mp4,rinse my hair in the shower just,1,1,0,1
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,run enough today,1,0,1,1
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,head home,0,0,0,0
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,take a quick shower first,0,0,0,0
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,"put on my favorite red robe , which I basically",0,0,0,0
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,live in,2,0,2,1
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,brush my hair,0,0,0,0
3LN3BXKGCZU29C2KTJDJ5R94RMCWGS,7mini_19.mp4,"loving the heatless waves , which",2,0,2,1
3QO7EE372NM1YYYN1OMZCR0LN84BQN,7mini_26.mp4,baking sheet,2,2,2,1
3QO7EE372NM1YYYN1OMZCR0LN84BQN,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,0
3QO7EE372NM1YYYN1OMZCR0LN84BQN,7mini_26.mp4,making sure,2,2,2,1
3QO7EE372NM1YYYN1OMZCR0LN84BQN,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,0
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,1mini_15.mp4,strain the seeds,1,1,1,1
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,1mini_15.mp4,looking back that,1,2,2,1
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,1mini_15.mp4,do if I ever,2,2,2,1
3VDI8GSXAESRJB62VGXDRB6I9FA8GQ,1mini_15.mp4,make this again in the future which I,2,2,2,1
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,finish off by,2,0,0,1
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,using some of their body oil which I,0,0,0,0
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,gon just before I,0,1,0,1
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,use just the moisturize my body,0,0,0,0
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,get into bed,1,0,1,0
3IH9TRB0FAYN42SCMJO1XDWQAMW1IR,4mini_18.mp4,chew out snowballs,1,0,1,1
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6mini_17.mp4,understand whether it,2,1,2,1
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6mini_17.mp4,growing in my tub,1,1,0,1
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6mini_17.mp4,followed me,1,1,1,1
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6mini_17.mp4,get in the tub,1,0,0,0
3OZ4VAIBEWEZLPSGBFTQG2I6C5SJVA,6mini_17.mp4,drink a bunch of water,0,0,0,0
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,2mini_21.mp4,has a channel too in case you,2,1,2,1
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,2mini_21.mp4,seen his,2,1,2,1
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,2mini_21.mp4,so check his out I just,2,1,2,1
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,2mini_21.mp4,give him a little shout out Byron Talbott,0,1,2,1
329E6HTMSV1AK0WF9QNWYMQ00AZ3KW,2mini_21.mp4,see you guys very soon,2,1,2,1
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,making them at home,2,0,0,0
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,controlling the ingredients that,2,0,0,0
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,go in there,2,0,1,1
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,starting again with a food processor I,0,0,0,0
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,frozen berries that I,2,0,0,1
3INZSNUD8ZPOLWFLYI2JLMYWGTCD9A,1mini_40.mp4,sitting out for a little bit,1,0,0,1
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,1mini_22.mp4,go ahead,2,2,0,1
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,1mini_22.mp4,see the color,1,2,1,1
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,1mini_22.mp4,come out the cheese,1,1,1,1
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,1mini_22.mp4,see that the cheese,1,1,1,1
3IWA71V4THFF1JI4RB0JVJAM6AG6XU,1mini_22.mp4,make its appearance as it,1,0,1,1
3L55D8AUF9WTH5HF6YZO0X9542KYCJ,6mini_2.mp4,make sure your skin,2,1,1,1
3L55D8AUF9WTH5HF6YZO0X9542KYCJ,6mini_2.mp4,cleansed before you,2,1,1,0
3L55D8AUF9WTH5HF6YZO0X9542KYCJ,6mini_2.mp4,do all that,2,1,1,1
3L55D8AUF9WTH5HF6YZO0X9542KYCJ,6mini_2.mp4,absorbing all that serum when there,1,1,1,1
3L55D8AUF9WTH5HF6YZO0X9542KYCJ,6mini_2.mp4,move on,1,1,1,1
3WRKFXQBOA6KU83FY8VAB070H74YIL,4mini_9.mp4,couple my legs,2,2,2,1
3WRKFXQBOA6KU83FY8VAB070H74YIL,4mini_9.mp4,pick some,1,2,2,0
3WRKFXQBOA6KU83FY8VAB070H74YIL,4mini_9.mp4,chilled out music,2,2,2,1
3WRKFXQBOA6KU83FY8VAB070H74YIL,4mini_9.mp4,sit in the bath,0,0,0,0
3WRKFXQBOA6KU83FY8VAB070H74YIL,4mini_9.mp4,check social meter in the bath,0,0,0,0
