HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,All_Yes_actions,Majority_Yes_actions,Majority_No_actions
3ICOHX7ENBABH858UHUAYTFODZW0EN,4p0_3mini_7.mp4,start with,0,0,2,,start with,
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,boil yourself,1,0,1,,,boil yourself
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,holds everything together you or you,0,0,2,,holds everything together you or you,
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,agree that dill,0,0,2,,agree that dill,
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,help bind,1,0,2,,,help bind
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,confuse some butter lettuce here I,1,0,2,,,confuse some butter lettuce here I
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,use some parsley,1,0,1,,,use some parsley
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,chopped red pepper some red onion some celery,1,0,1,,,chopped red pepper some red onion some celery
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,add some fresh herbs,1,0,0,,add some fresh herbs,
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,used in almost every recipe like this one you,1,0,1,,,used in almost every recipe like this one you
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,canned that,1,0,1,,,canned that
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,works really well with the chickpea mash or the son sandwich,1,0,2,,,works really well with the chickpea mash or the son sandwich
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,buy some at the store,1,0,1,,,buy some at the store
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,work great in this recipe you,1,0,1,,,work great in this recipe you
3ICOHX7ENBABH858UHUAYTFODZW0EN,10p0_3mini_6.mp4,make this which I,1,0,2,,,make this which I
3ICOHX7ENBABH858UHUAYTFODZW0EN,3p1_3mini_3.mp4,start there,0,0,2,,start there,
3ICOHX7ENBABH858UHUAYTFODZW0EN,3p1_3mini_3.mp4,put in there,0,0,1,,put in there,
3ICOHX7ENBABH858UHUAYTFODZW0EN,3p1_3mini_3.mp4,figured that,1,0,2,,,figured that
3ICOHX7ENBABH858UHUAYTFODZW0EN,3p1_3mini_3.mp4,spend extra money when you,1,0,2,,,spend extra money when you
3ICOHX7ENBABH858UHUAYTFODZW0EN,3p1_3mini_3.mp4,got this quick little pack of juicy fruit gum just something kind of fun,0,0,0,got this quick little pack of juicy fruit gum just something kind of fun,got this quick little pack of juicy fruit gum just something kind of fun,
3ICOHX7ENBABH858UHUAYTFODZW0EN,3p1_3mini_3.mp4,see what I,0,0,2,,see what I,
3ICOHX7ENBABH858UHUAYTFODZW0EN,3p1_3mini_3.mp4,found these,0,0,2,,found these,
3ICOHX7ENBABH858UHUAYTFODZW0EN,2mini_21.mp4,has a channel too in case you,0,0,2,,has a channel too in case you,
3ICOHX7ENBABH858UHUAYTFODZW0EN,2mini_21.mp4,seen his,0,0,2,,seen his,
3ICOHX7ENBABH858UHUAYTFODZW0EN,2mini_21.mp4,so check his out I just,0,0,2,,so check his out I just,
3ICOHX7ENBABH858UHUAYTFODZW0EN,2mini_21.mp4,give him a little shout out Byron Talbott,0,0,2,,give him a little shout out Byron Talbott,
3ICOHX7ENBABH858UHUAYTFODZW0EN,2mini_21.mp4,see you guys very soon,0,0,2,,see you guys very soon,
307L9TDWJXRBS6HI63FCQE74U3H3NA,3p1_3mini_3.mp4,go to Target,0,0,1,,go to Target,
307L9TDWJXRBS6HI63FCQE74U3H3NA,3p1_3mini_3.mp4,go along good I just,0,0,1,,go along good I just,
307L9TDWJXRBS6HI63FCQE74U3H3NA,3p1_3mini_3.mp4,start at the Dollar Tree,1,0,1,,,start at the Dollar Tree
307L9TDWJXRBS6HI63FCQE74U3H3NA,3p1_3mini_3.mp4,smells really good next thing I,0,0,0,smells really good next thing I,smells really good next thing I,
307L9TDWJXRBS6HI63FCQE74U3H3NA,3p1_3mini_3.mp4,smells really good now this,0,0,0,smells really good now this,smells really good now this,
307L9TDWJXRBS6HI63FCQE74U3H3NA,3p1_3mini_3.mp4,see what they,0,0,1,,see what they,
307L9TDWJXRBS6HI63FCQE74U3H3NA,3p1_3mini_3.mp4,smells it just,0,0,0,smells it just,smells it just,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,answer the three questions that I,0,0,1,,answer the three questions that I,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,design your own morning routine however you like it,0,0,1,,design your own morning routine however you like it,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,asks you,0,0,1,,asks you,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,use the five-minute journal app sometimes,0,0,0,use the five-minute journal app sometimes,use the five-minute journal app sometimes,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,takes actually less than five minutes,0,0,1,,takes actually less than five minutes,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,use it,0,0,0,use it,use it,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,got the three questions from you,1,0,1,,,got the three questions from you
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,take a few minutes to journal if you into that I,1,0,0,,take a few minutes to journal if you into that I,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,stay off social media,0,0,0,stay off social media,stay off social media,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,mentioned earlier that,0,0,2,,mentioned earlier that,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,sit by yourself for a quiet moment in the morning,0,0,0,sit by yourself for a quiet moment in the morning,sit by yourself for a quiet moment in the morning,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,meditating you,0,0,0,meditating you,meditating you,
307L9TDWJXRBS6HI63FCQE74U3H3NA,4p0_3mini_14.mp4,ask myself the three questions it,1,0,0,,ask myself the three questions it,
307L9TDWJXRBS6HI63FCQE74U3H3NA,5p0_3mini_5.mp4,chop up a red onion,0,0,1,,chop up a red onion,
307L9TDWJXRBS6HI63FCQE74U3H3NA,5p0_3mini_5.mp4,filling then,0,0,1,,filling then,
307L9TDWJXRBS6HI63FCQE74U3H3NA,5p0_3mini_5.mp4,make some kind of like twice baked pizza sweet potato,1,0,0,,make some kind of like twice baked pizza sweet potato,
307L9TDWJXRBS6HI63FCQE74U3H3NA,5p0_3mini_5.mp4,do pizza on friday,1,0,1,,,do pizza on friday
307L9TDWJXRBS6HI63FCQE74U3H3NA,5p0_3mini_5.mp4,added some nutritional yeast,0,0,0,added some nutritional yeast,added some nutritional yeast,
307L9TDWJXRBS6HI63FCQE74U3H3NA,5p0_3mini_5.mp4,filling up with a fort,0,0,1,,filling up with a fort,
307L9TDWJXRBS6HI63FCQE74U3H3NA,5p0_3mini_5.mp4,give it that salty cheesy flavor,0,0,0,give it that salty cheesy flavor,give it that salty cheesy flavor,
307L9TDWJXRBS6HI63FCQE74U3H3NA,6mini_2.mp4,make sure your skin,0,0,2,,make sure your skin,
307L9TDWJXRBS6HI63FCQE74U3H3NA,6mini_2.mp4,cleansed before you,0,0,0,cleansed before you,cleansed before you,
307L9TDWJXRBS6HI63FCQE74U3H3NA,6mini_2.mp4,do all that,0,0,0,do all that,do all that,
307L9TDWJXRBS6HI63FCQE74U3H3NA,6mini_2.mp4,absorbing all that serum when there,0,0,0,absorbing all that serum when there,absorbing all that serum when there,
307L9TDWJXRBS6HI63FCQE74U3H3NA,6mini_2.mp4,move on,0,0,1,,move on,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,5p0_3mini_5.mp4,steamed it in the microwave just like you,0,1,1,,,steamed it in the microwave just like you
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,5p0_3mini_5.mp4,added some kind of like pizza ingredients,0,0,0,added some kind of like pizza ingredients,added some kind of like pizza ingredients,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,5p0_3mini_5.mp4,picked up a huge sweet potato from the store on my way home,0,0,1,,picked up a huge sweet potato from the store on my way home,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,5p0_3mini_5.mp4,got some of this tomato basil kinda like a marinara sauce,0,0,0,got some of this tomato basil kinda like a marinara sauce,got some of this tomato basil kinda like a marinara sauce,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,5p0_3mini_5.mp4,took out the I just,0,1,2,,,took out the I just
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,5p0_3mini_5.mp4,mashed the,2,0,1,,,mashed the
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,5p0_3mini_5.mp4,make a big potato,2,0,1,,,make a big potato
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,tasked me with,0,2,2,,,tasked me with
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,doing something a little different this morning we,0,2,1,,,doing something a little different this morning we
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,do since I,2,2,2,,,do since I
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,watching this I,2,2,2,,,watching this I
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,eat more,0,2,1,,,eat more
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,do my parents for breakfast or brunch,2,0,2,,,do my parents for breakfast or brunch
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,bringing a frittata,0,1,1,,,bringing a frittata
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,exchanged gifts with just each other,2,0,1,,,exchanged gifts with just each other
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,make a tofu quiche,0,0,1,,make a tofu quiche,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,hope that,0,1,1,,,hope that
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,celebrate anything else during the holiday I,0,0,2,,celebrate anything else during the holiday I,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,celebrate if you,0,1,1,,,celebrate if you
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,bring a plant-based option to the meal,2,0,1,,,bring a plant-based option to the meal
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,2p0_3mini_1.mp4,hope you,0,1,2,,,hope you
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,9p0_3mini_2.mp4,stay warm for a very long time,0,0,2,,stay warm for a very long time,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,9p0_3mini_2.mp4,comes with four slots,0,0,1,,comes with four slots,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,9p0_3mini_2.mp4,warm them up,0,0,1,,warm them up,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,9p0_3mini_2.mp4,making sandwiches,0,0,0,making sandwiches,making sandwiches,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,9p0_3mini_2.mp4,giving you specific compartments now there,0,0,1,,giving you specific compartments now there,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,9p0_3mini_2.mp4,pour a little bit of hot water in them,0,0,1,,pour a little bit of hot water in them,
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,9p0_3mini_2.mp4,sporks they,2,0,2,,,sporks they
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,7mini_26.mp4,baking sheet,2,1,2,,,baking sheet
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,7mini_26.mp4,Flat the mixture down with a spatula,2,1,1,,,Flat the mixture down with a spatula
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,7mini_26.mp4,making sure,2,1,1,,,making sure
3YKP7CX6G1ERSGT85PDTC0JQIGPB7Y,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,2,1,1,,,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius
35ZRNT9RUHXTARHU7IFP5379KDM3OP,9p0_3mini_2.mp4,make sure that they,1,0,2,,,make sure that they
35ZRNT9RUHXTARHU7IFP5379KDM3OP,9p0_3mini_2.mp4,use when I,1,0,2,,,use when I
35ZRNT9RUHXTARHU7IFP5379KDM3OP,9p0_3mini_2.mp4,organize your supplies if you,0,0,2,,organize your supplies if you,
35ZRNT9RUHXTARHU7IFP5379KDM3OP,9p0_3mini_2.mp4,pack your kids lunches by,0,0,2,,pack your kids lunches by,
35ZRNT9RUHXTARHU7IFP5379KDM3OP,9p0_3mini_2.mp4,set aside a drawer in your kitchen,1,0,0,,set aside a drawer in your kitchen,
35ZRNT9RUHXTARHU7IFP5379KDM3OP,9p0_3mini_2.mp4,moving on to the main component I really,1,0,2,,,moving on to the main component I really
35ZRNT9RUHXTARHU7IFP5379KDM3OP,9p0_3mini_2.mp4,put your warm pasta in there,1,1,1,,,put your warm pasta in there
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,pop that on to the store for another few minutes anyway from 5 to 10 minutes,1,0,2,,,pop that on to the store for another few minutes anyway from 5 to 10 minutes
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,speed up the cooking time though you,1,0,2,,,speed up the cooking time though you
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,works too,1,0,2,,,works too
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,chopped whole almonds just,0,1,2,,,chopped whole almonds just
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,serve it in a ball,1,2,1,,,serve it in a ball
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,add extra sweet another it just,1,0,2,,,add extra sweet another it just
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,top it with 1 tablespoon of unsweetened almond butter,0,0,0,top it with 1 tablespoon of unsweetened almond butter,top it with 1 tablespoon of unsweetened almond butter,
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,fall in the ODE the sweeter the earth,1,0,2,,,fall in the ODE the sweeter the earth
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,depends on how much of a sweet tooth I,1,0,2,,,depends on how much of a sweet tooth I
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,use the one of the other others some nut butter or some raw almonds,0,2,2,,,use the one of the other others some nut butter or some raw almonds
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,depends what kind of mood I,0,0,2,,depends what kind of mood I,
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,cook the apples,0,0,0,cook the apples,cook the apples,
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6p0_3mini_4.mp4,add the Apple foods a lot sooner that,1,0,2,,,add the Apple foods a lot sooner that
35ZRNT9RUHXTARHU7IFP5379KDM3OP,4p1_3mini_17.mp4,get them from Walmart from Amazon anywhere you,0,0,2,,get them from Walmart from Amazon anywhere you,
35ZRNT9RUHXTARHU7IFP5379KDM3OP,4p1_3mini_17.mp4,tear into,1,0,2,,,tear into
35ZRNT9RUHXTARHU7IFP5379KDM3OP,4p1_3mini_17.mp4,searching for,1,2,1,,,searching for
35ZRNT9RUHXTARHU7IFP5379KDM3OP,4p1_3mini_17.mp4,grab it,1,0,0,,grab it,
35ZRNT9RUHXTARHU7IFP5379KDM3OP,4p1_3mini_17.mp4,link them down below,1,2,1,,,link them down below
35ZRNT9RUHXTARHU7IFP5379KDM3OP,4p1_3mini_17.mp4,got this picture,1,0,1,,,got this picture
35ZRNT9RUHXTARHU7IFP5379KDM3OP,4p1_3mini_17.mp4,pick them up for pretty inexpensive,0,1,1,,,pick them up for pretty inexpensive
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6mini_17.mp4,understand whether it,2,1,2,,,understand whether it
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6mini_17.mp4,growing in my tub,2,2,2,,,growing in my tub
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6mini_17.mp4,followed me,2,2,2,,,followed me
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6mini_17.mp4,get in the tub,2,1,2,,,get in the tub
35ZRNT9RUHXTARHU7IFP5379KDM3OP,6mini_17.mp4,drink a bunch of water,2,1,2,,,drink a bunch of water
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_17.mp4,found some,0,1,0,,found some,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_17.mp4,seen these all over you,0,2,0,,seen these all over you,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_17.mp4,moving back into the living room I,0,0,0,moving back into the living room I,moving back into the living room I,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_17.mp4,got a couple bunches of flowers from the Dollar Tree,0,0,0,got a couple bunches of flowers from the Dollar Tree,got a couple bunches of flowers from the Dollar Tree,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_17.mp4,saw it at Smith 's the other day on sale,0,1,0,,saw it at Smith 's the other day on sale,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_17.mp4,found them on Amazon,0,2,0,,found them on Amazon,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_17.mp4,set those in there,0,0,0,set those in there,set those in there,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,make their beds in the morning,0,0,0,make their beds in the morning,make their beds in the morning,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,give you good sustained energy throughout the entire morning,0,2,0,,give you good sustained energy throughout the entire morning,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,eat a healthier breakfast in the morning you,0,0,0,eat a healthier breakfast in the morning you,eat a healthier breakfast in the morning you,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,sets the tone for your entire day of,0,2,0,,sets the tone for your entire day of,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,take on the day than people who,0,2,0,,take on the day than people who,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,eat for breakfast really,0,2,0,,eat for breakfast really,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,make the choice,0,2,0,,make the choice,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,making healthier food choices,0,2,0,,making healthier food choices,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,eating a healthy breakfast in the morning well what,0,0,0,eating a healthy breakfast in the morning well what,eating a healthy breakfast in the morning well what,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,make them,0,2,0,,make them,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,make their beds I,0,0,0,make their beds I,make their beds I,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,make someone feel,0,2,0,,make someone feel,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,shown that people who,0,2,0,,shown that people who,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p0_3mini_4.mp4,eating if you,0,2,0,,eating if you,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_15.mp4,doing it,0,2,0,,doing it,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_15.mp4,looked at them,0,2,0,,looked at them,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_15.mp4,see mommy floors today,0,2,0,,see mommy floors today,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_15.mp4,mopping I,0,2,0,,mopping I,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_15.mp4,do a quick run-through over our floors with them up,0,0,0,do a quick run-through over our floors with them up,do a quick run-through over our floors with them up,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_15.mp4,adding a little bit of essential oil to the pad,0,0,0,adding a little bit of essential oil to the pad,adding a little bit of essential oil to the pad,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,4p1_3mini_15.mp4,makes it smell,0,2,0,,makes it smell,
38O9DZ0A61ME03F73MFQ5TGQTZS62S,1mini_22.mp4,go ahead,1,2,0,,,go ahead
38O9DZ0A61ME03F73MFQ5TGQTZS62S,1mini_22.mp4,see the color,1,2,0,,,see the color
38O9DZ0A61ME03F73MFQ5TGQTZS62S,1mini_22.mp4,come out the cheese,1,2,0,,,come out the cheese
38O9DZ0A61ME03F73MFQ5TGQTZS62S,1mini_22.mp4,see that the cheese,1,1,0,,,see that the cheese
38O9DZ0A61ME03F73MFQ5TGQTZS62S,1mini_22.mp4,make its appearance as it,1,2,0,,,make its appearance as it
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_2.mp4,go through we,2,1,0,,,go through we
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_2.mp4,decorating or redecorating I,0,1,0,,decorating or redecorating I,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_2.mp4,end up on my channel,1,1,0,,,end up on my channel
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_2.mp4,make sure that my space,0,0,0,make sure that my space,make sure that my space,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_2.mp4,starting out in my kitchen,0,0,0,starting out in my kitchen,starting out in my kitchen,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_2.mp4,filmed this I,1,0,0,,filmed this I,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_2.mp4,gotten out of school the day before I,1,1,0,,,gotten out of school the day before I
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_2.mp4,get on into it,1,0,0,,get on into it,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_2.mp4,do any kind of always,1,1,0,,,do any kind of always
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_2.mp4,go ahead,1,1,0,,,go ahead
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_2.mp4,clear up the counters,0,0,0,clear up the counters,clear up the counters,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_11.mp4,leave your couches I just,0,0,0,leave your couches I just,leave your couches I just,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_11.mp4,works really really good you,2,0,0,,works really really good you,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_11.mp4,makes testing throughout the week a little bit easier,2,1,0,,,makes testing throughout the week a little bit easier
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_11.mp4,use this,2,0,0,,use this,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_11.mp4,got this duster from Grove collaborative as well I,2,0,0,,got this duster from Grove collaborative as well I,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_11.mp4,pass into the washing machine,0,0,0,pass into the washing machine,pass into the washing machine,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_11.mp4,do any time I,1,0,0,,do any time I,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_11.mp4,get a lot of questions,2,1,0,,,get a lot of questions
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_11.mp4,ride us throughout the week,1,0,0,,ride us throughout the week,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_11.mp4,looking like new then,2,0,0,,looking like new then,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,4p1_3mini_11.mp4,take the Duster part off,0,0,0,take the Duster part off,take the Duster part off,
3X55NP42ENFBVRTVMIS4U3CZUII3P6,1mini_13.mp4,seems like an eternity in the oven,2,1,1,,,seems like an eternity in the oven
3X55NP42ENFBVRTVMIS4U3CZUII3P6,1mini_13.mp4,take it out,2,1,1,,,take it out
3X55NP42ENFBVRTVMIS4U3CZUII3P6,1mini_13.mp4,dehydrated at that point which,2,1,1,,,dehydrated at that point which
3X55NP42ENFBVRTVMIS4U3CZUII3P6,1mini_13.mp4,pull it right off the baking sheet,2,1,1,,,pull it right off the baking sheet
3MYASTQBG6AUDVW7FKD57HOLQRTDQ5,6p0_3mini_11.mp4,get into better shape the Apple oatmeal,0,2,2,,,get into better shape the Apple oatmeal
3MYASTQBG6AUDVW7FKD57HOLQRTDQ5,6p0_3mini_11.mp4,scratched my channel for more videos I,1,2,2,,,scratched my channel for more videos I
3MYASTQBG6AUDVW7FKD57HOLQRTDQ5,6p0_3mini_11.mp4,put all the recipes that I,0,2,2,,,put all the recipes that I
3MYASTQBG6AUDVW7FKD57HOLQRTDQ5,6p0_3mini_11.mp4,lose weight,0,1,2,,,lose weight
3MYASTQBG6AUDVW7FKD57HOLQRTDQ5,6p0_3mini_11.mp4,making those three gluten-free breakfasts with me,0,1,0,,making those three gluten-free breakfasts with me,
3MYASTQBG6AUDVW7FKD57HOLQRTDQ5,6p0_3mini_11.mp4,make sure that you like it,0,1,2,,,make sure that you like it
3MYASTQBG6AUDVW7FKD57HOLQRTDQ5,6p0_3mini_11.mp4,see you soon,0,1,2,,,see you soon
3MYASTQBG6AUDVW7FKD57HOLQRTDQ5,6p0_3mini_11.mp4,thank you,0,1,2,,,thank you
3MYASTQBG6AUDVW7FKD57HOLQRTDQ5,6p0_3mini_11.mp4,put a link to that below this video you,0,2,0,,put a link to that below this video you,
3MYASTQBG6AUDVW7FKD57HOLQRTDQ5,6p0_3mini_11.mp4,check them out if you,0,2,2,,,check them out if you
