HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url1,Input.actions1,Input.video_url2,Input.actions2,Input.video_url3,Input.actions3,Input.video_url4,Input.actions4,Input.video_url5,Input.actions5,Answer.WritingTexts,Answer.name_0_0,Answer.name_0_1,Answer.name_0_2,Answer.name_0_3,Answer.name_0_4,Answer.name_0_5,Answer.name_0_6,Answer.name_1_0,Answer.name_1_1,Answer.name_1_2,Answer.name_1_3,Answer.name_1_4,Answer.name_1_5,Answer.name_1_6,Answer.name_2_0,Answer.name_2_1,Answer.name_2_2,Answer.name_2_3,Answer.name_2_4,Answer.name_2_5,Answer.name_2_6,Answer.name_3_0,Answer.name_3_1,Answer.name_3_2,Answer.name_3_3,Answer.name_3_4,Answer.name_3_5,Answer.name_3_6,Answer.name_4_0,Answer.name_4_1,Answer.name_4_2,Answer.name_4_3,Answer.name_4_4,Answer.name_4_5,Answer.name_4_6,Approve,Reject
3IQ9O0AYW5YODM4LO28B3JFL25NITH,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:54 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:54 PDT 2018,,,30BUDKLTXDUCZZP2HP5O48708F35EE,A37CO0N1KC1CDW,Submitted,Thu Sep 20 18:18:40 PDT 2018,Thu Sep 20 18:26:05 PDT 2018,Sat Oct 20 18:26:05 PDT 2018,,,,445,60% (9/15),0% (0/0),0% (0/0),4p0_9mini_1.mp4,meant to you;dropped my toothpaste accountants this;turning around after the toothpaste episode okay I;got some it;form it just there,5p1_8mini_4.mp4,do on Sundays;cook automatically I personally like my veggies only lightly;hang out here until the sunset;take those out after about 12 minutes;make I;set it;seen it yet then,5p1_8mini_4.mp4,appreciate the beautiful scenery;linked below if you;did recently;get some exercise;make this all the time another thing I;coming here;take my dog to dog Beach which,4p0_4mini_3.mp4,adding a little pinch of cinnamon;set them aside;show you guys my recipe;adding 1/3 of a cup of rolled oats 1 medium banana;defrost a little then to a blender I;measured out half a cup of frozen blueberries;make some healthy chocolate blueberry,1mini_17.mp4,treat if they or you;used the potty;divided them I;give them all to him at once,{},val_0_0_2,val_0_1_0,val_0_2_1,val_0_3_0,val_0_4_0,,,val_1_0_2,val_1_1_0,val_1_2_2,val_1_3_0,val_1_4_1,val_1_5_0,val_1_6_1,val_2_0_2,val_2_1_2,val_2_2_1,val_2_3_1,val_2_4_2,val_2_5_2,val_2_6_1,val_3_0_1,val_3_1_2,val_3_2_1,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_2,val_4_1_0,val_4_2_0,val_4_3_0,,,,x,
3IQ9O0AYW5YODM4LO28B3JFL25NITH,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:54 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:54 PDT 2018,,,3SB5N7Y3O33BO6ZSQEP0NGWL4N9G0N,A25VP3ZC1B0DY1,Submitted,Thu Sep 20 19:49:51 PDT 2018,Thu Sep 20 19:56:40 PDT 2018,Sat Oct 20 19:56:40 PDT 2018,,,,409,0% (0/0),0% (0/0),0% (0/0),4p0_9mini_1.mp4,meant to you;dropped my toothpaste accountants this;turning around after the toothpaste episode okay I;got some it;form it just there,5p1_8mini_4.mp4,do on Sundays;cook automatically I personally like my veggies only lightly;hang out here until the sunset;take those out after about 12 minutes;make I;set it;seen it yet then,5p1_8mini_4.mp4,appreciate the beautiful scenery;linked below if you;did recently;get some exercise;make this all the time another thing I;coming here;take my dog to dog Beach which,4p0_4mini_3.mp4,adding a little pinch of cinnamon;set them aside;show you guys my recipe;adding 1/3 of a cup of rolled oats 1 medium banana;defrost a little then to a blender I;measured out half a cup of frozen blueberries;make some healthy chocolate blueberry,1mini_17.mp4,treat if they or you;used the potty;divided them I;give them all to him at once,{},val_0_0_2,val_0_1_0,val_0_2_0,val_0_3_2,val_0_4_2,,,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_2,val_1_5_0,val_1_6_2,val_2_0_0,val_2_1_2,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_0,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_2,val_4_0_2,val_4_1_2,val_4_2_1,val_4_3_0,,,,x,
3IQ9O0AYW5YODM4LO28B3JFL25NITH,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:54 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:54 PDT 2018,,,3TU5ZICBRD0KJKY9OE7RA965T8VQ8G,A131BE53M6ZRSM,Submitted,Thu Sep 20 20:43:53 PDT 2018,Thu Sep 20 20:48:48 PDT 2018,Sat Oct 20 20:48:48 PDT 2018,,,,295,0% (0/0),0% (0/0),0% (0/0),4p0_9mini_1.mp4,meant to you;dropped my toothpaste accountants this;turning around after the toothpaste episode okay I;got some it;form it just there,5p1_8mini_4.mp4,do on Sundays;cook automatically I personally like my veggies only lightly;hang out here until the sunset;take those out after about 12 minutes;make I;set it;seen it yet then,5p1_8mini_4.mp4,appreciate the beautiful scenery;linked below if you;did recently;get some exercise;make this all the time another thing I;coming here;take my dog to dog Beach which,4p0_4mini_3.mp4,adding a little pinch of cinnamon;set them aside;show you guys my recipe;adding 1/3 of a cup of rolled oats 1 medium banana;defrost a little then to a blender I;measured out half a cup of frozen blueberries;make some healthy chocolate blueberry,1mini_17.mp4,treat if they or you;used the potty;divided them I;give them all to him at once,{},val_0_0_2,val_0_1_1,val_0_2_1,val_0_3_2,val_0_4_1,,,val_1_0_1,val_1_1_1,val_1_2_1,val_1_3_1,val_1_4_2,val_1_5_2,val_1_6_2,val_2_0_1,val_2_1_1,val_2_2_1,val_2_3_1,val_2_4_1,val_2_5_2,val_2_6_0,val_3_0_0,val_3_1_1,val_3_2_0,val_3_3_1,val_3_4_1,val_3_5_0,val_3_6_1,val_4_0_1,val_4_1_1,val_4_2_1,val_4_3_1,,,,x,
3SR6AEG6W4SKYDSVSQDPBO6LHUPYHS,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:54 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:54 PDT 2018,,,3M81GAB8A0I3LIWGRQR11BW61EBQBA,A1Z1X8FNEZHLOB,Submitted,Thu Sep 20 17:52:04 PDT 2018,Thu Sep 20 17:53:45 PDT 2018,Sat Oct 20 17:53:45 PDT 2018,,,,101,0% (0/0),0% (0/0),0% (0/0),6p1_9mini_3.mp4,rinse out a mug after you;put the dirty stuff in there;mean I;leave it;keeps my ventures in my sink like clutter-free if that;wiping up weapon;put everything in the dishwasher if I,6p1_9mini_3.mp4,sitting in the dish rack to dry I,4p0_1mini_8.mp4,make my breakfast this morning I;using some scaling moisturizer from honest Beauty as well I;using honest Beauty hydrating mist as a toner sometimes a huge growth water instead;making oatmeal;using a bunch of them lately;sponsored by on a CD or the honest company by the way I;switch up the products,4p0_1mini_8.mp4,get that cooking on the stove while I;get ready;throw in my robe again;obsessed with their products honestly so I;simmer for about 15 to 20 minutes while I;getting ready this;use quite a lot right now I,7mini_31.mp4,check my social media;answer to you guys;Let me just;make it at home;put the jar lid on;take it with you to school or work,{},val_0_0_0,val_0_1_1,val_0_2_1,val_0_3_1,val_0_4_1,val_0_5_1,val_0_6_0,val_1_0_0,,,,,,,val_2_0_1,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_1,val_2_5_1,val_2_6_1,val_3_0_0,val_3_1_0,val_3_2_1,val_3_3_1,val_3_4_0,val_3_5_0,val_3_6_1,val_4_0_1,val_4_1_1,val_4_2_1,val_4_3_0,val_4_4_1,val_4_5_1,,x,
3SR6AEG6W4SKYDSVSQDPBO6LHUPYHS,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:54 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:54 PDT 2018,,,3VE8AYVF8MWNSV80AYWXYA2RM6KF89,ANMD34DNHLOLC,Submitted,Thu Sep 20 19:00:10 PDT 2018,Thu Sep 20 19:02:36 PDT 2018,Sat Oct 20 19:02:36 PDT 2018,,,,146,100% (82/82),0% (0/0),0% (0/0),6p1_9mini_3.mp4,rinse out a mug after you;put the dirty stuff in there;mean I;leave it;keeps my ventures in my sink like clutter-free if that;wiping up weapon;put everything in the dishwasher if I,6p1_9mini_3.mp4,sitting in the dish rack to dry I,4p0_1mini_8.mp4,make my breakfast this morning I;using some scaling moisturizer from honest Beauty as well I;using honest Beauty hydrating mist as a toner sometimes a huge growth water instead;making oatmeal;using a bunch of them lately;sponsored by on a CD or the honest company by the way I;switch up the products,4p0_1mini_8.mp4,get that cooking on the stove while I;get ready;throw in my robe again;obsessed with their products honestly so I;simmer for about 15 to 20 minutes while I;getting ready this;use quite a lot right now I,7mini_31.mp4,check my social media;answer to you guys;Let me just;make it at home;put the jar lid on;take it with you to school or work,{},val_0_0_1,val_0_1_0,val_0_2_2,val_0_3_1,val_0_4_1,val_0_5_1,val_0_6_0,val_1_0_1,,,,,,,val_2_0_0,val_2_1_1,val_2_2_1,val_2_3_0,val_2_4_1,val_2_5_2,val_2_6_1,val_3_0_1,val_3_1_0,val_3_2_1,val_3_3_2,val_3_4_1,val_3_5_0,val_3_6_1,val_4_0_1,val_4_1_2,val_4_2_1,val_4_3_0,val_4_4_1,val_4_5_1,,x,
3SR6AEG6W4SKYDSVSQDPBO6LHUPYHS,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:54 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:54 PDT 2018,,,3WOKGM4L71FZGJGQEX28SP5NV92O0K,A1XJKO0LMXDYU,Submitted,Thu Sep 20 21:20:48 PDT 2018,Thu Sep 20 21:27:27 PDT 2018,Sat Oct 20 21:27:27 PDT 2018,,,,399,0% (0/0),0% (0/0),0% (0/0),6p1_9mini_3.mp4,rinse out a mug after you;put the dirty stuff in there;mean I;leave it;keeps my ventures in my sink like clutter-free if that;wiping up weapon;put everything in the dishwasher if I,6p1_9mini_3.mp4,sitting in the dish rack to dry I,4p0_1mini_8.mp4,make my breakfast this morning I;using some scaling moisturizer from honest Beauty as well I;using honest Beauty hydrating mist as a toner sometimes a huge growth water instead;making oatmeal;using a bunch of them lately;sponsored by on a CD or the honest company by the way I;switch up the products,4p0_1mini_8.mp4,get that cooking on the stove while I;get ready;throw in my robe again;obsessed with their products honestly so I;simmer for about 15 to 20 minutes while I;getting ready this;use quite a lot right now I,7mini_31.mp4,check my social media;answer to you guys;Let me just;make it at home;put the jar lid on;take it with you to school or work,{},val_0_0_1,val_0_1_1,val_0_2_1,val_0_3_1,val_0_4_1,val_0_5_1,val_0_6_0,val_1_0_0,,,,,,,val_2_0_1,val_2_1_0,val_2_2_0,val_2_3_1,val_2_4_0,val_2_5_1,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_1,val_3_3_0,val_3_4_1,val_3_5_0,val_3_6_0,val_4_0_1,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,val_4_5_1,,,spammer
3RSBJ6YZEBPOQ3XNRDGR6CW6N5EOFA,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:08 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:08 PDT 2018,,,382M9COHEHETKEFHIQDWCKZG7WXEU6,AC6VT03KTHQFC,Submitted,Thu Sep 20 18:56:06 PDT 2018,Thu Sep 20 18:59:23 PDT 2018,Sat Oct 20 18:59:23 PDT 2018,,,,197,0% (0/0),0% (0/0),0% (0/0),10p0_5mini_9.mp4,put some fresh herbs a some parsley from the garden olive oil I;stays nice;throw that on the barbecue I already;depending on how you like it;takes a little bit longer I;swear I;got this idea from my friend Tavita from the healthy maven she,10p0_5mini_9.mp4,keep it on there for very long;assemble my grilled corn salad I actually;add your grilled corn some avocado;put some garlic some;pour the extra marinade on top;pour the extra it;check her out I,6p0_7mini_8.mp4,go in the fridge;adds healthy carbs it;do this if the consistency;use a little bit of water if it;find that the sweetness from the banana;mix that in;used coffee if I,6p0_7mini_8.mp4,adding a little bit of unsweetened almond milk again;smashed up with a fork this;add 1 to 2 teaspoons of 100 % pure maple syrup;used water then I;add it to your personal taste;gone a bit thick;makes it extra creamy,2mini_21.mp4,has a channel too in case you;seen his;so check his out I just;give him a little shout out Byron Talbott;see you guys very soon,{},val_0_0_2,val_0_1_2,val_0_2_2,val_0_3_0,val_0_4_2,val_0_5_2,val_0_6_2,val_1_0_2,val_1_1_2,val_1_2_0,val_1_3_2,val_1_4_0,val_1_5_2,val_1_6_2,val_2_0_1,val_2_1_2,val_2_2_2,val_2_3_0,val_2_4_2,val_2_5_0,val_2_6_2,val_3_0_0,val_3_1_2,val_3_2_0,val_3_3_0,val_3_4_2,val_3_5_2,val_3_6_2,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_2,val_4_4_2,,,x,
3RSBJ6YZEBPOQ3XNRDGR6CW6N5EOFA,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:08 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:08 PDT 2018,,,3GD6L00D3SWBN5GWX0RVEQZS51MM1Z,A10U1MDBII93UW,Submitted,Thu Sep 20 17:09:23 PDT 2018,Thu Sep 20 17:10:47 PDT 2018,Sat Oct 20 17:10:47 PDT 2018,,,,84,0% (0/0),0% (0/0),0% (0/0),10p0_5mini_9.mp4,put some fresh herbs a some parsley from the garden olive oil I;stays nice;throw that on the barbecue I already;depending on how you like it;takes a little bit longer I;swear I;got this idea from my friend Tavita from the healthy maven she,10p0_5mini_9.mp4,keep it on there for very long;assemble my grilled corn salad I actually;add your grilled corn some avocado;put some garlic some;pour the extra marinade on top;pour the extra it;check her out I,6p0_7mini_8.mp4,go in the fridge;adds healthy carbs it;do this if the consistency;use a little bit of water if it;find that the sweetness from the banana;mix that in;used coffee if I,6p0_7mini_8.mp4,adding a little bit of unsweetened almond milk again;smashed up with a fork this;add 1 to 2 teaspoons of 100 % pure maple syrup;used water then I;add it to your personal taste;gone a bit thick;makes it extra creamy,2mini_21.mp4,has a channel too in case you;seen his;so check his out I just;give him a little shout out Byron Talbott;see you guys very soon,{},val_0_0_2,val_0_1_2,val_0_2_2,val_0_3_2,val_0_4_2,val_0_5_2,val_0_6_2,val_1_0_2,val_1_1_2,val_1_2_2,val_1_3_2,val_1_4_0,val_1_5_2,val_1_6_2,val_2_0_2,val_2_1_2,val_2_2_2,val_2_3_0,val_2_4_2,val_2_5_2,val_2_6_2,val_3_0_0,val_3_1_2,val_3_2_0,val_3_3_2,val_3_4_2,val_3_5_2,val_3_6_2,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_2,val_4_4_2,,,x,
3RSBJ6YZEBPOQ3XNRDGR6CW6N5EOFA,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:08 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:08 PDT 2018,,,3IGI0VL647J21F8XF3463110327NOO,A1Z1X8FNEZHLOB,Submitted,Thu Sep 20 17:43:39 PDT 2018,Thu Sep 20 17:47:24 PDT 2018,Sat Oct 20 17:47:24 PDT 2018,,,,225,0% (0/0),0% (0/0),0% (0/0),10p0_5mini_9.mp4,put some fresh herbs a some parsley from the garden olive oil I;stays nice;throw that on the barbecue I already;depending on how you like it;takes a little bit longer I;swear I;got this idea from my friend Tavita from the healthy maven she,10p0_5mini_9.mp4,keep it on there for very long;assemble my grilled corn salad I actually;add your grilled corn some avocado;put some garlic some;pour the extra marinade on top;pour the extra it;check her out I,6p0_7mini_8.mp4,go in the fridge;adds healthy carbs it;do this if the consistency;use a little bit of water if it;find that the sweetness from the banana;mix that in;used coffee if I,6p0_7mini_8.mp4,adding a little bit of unsweetened almond milk again;smashed up with a fork this;add 1 to 2 teaspoons of 100 % pure maple syrup;used water then I;add it to your personal taste;gone a bit thick;makes it extra creamy,2mini_21.mp4,has a channel too in case you;seen his;so check his out I just;give him a little shout out Byron Talbott;see you guys very soon,{},val_0_0_0,val_0_1_1,val_0_2_0,val_0_3_1,val_0_4_1,val_0_5_1,val_0_6_1,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_1,val_1_5_0,val_1_6_1,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_1,val_2_4_1,val_2_5_0,val_2_6_1,val_3_0_0,val_3_1_1,val_3_2_0,val_3_3_1,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_1,val_4_1_1,val_4_2_1,val_4_3_1,val_4_4_1,,,x,
30P8I9JKOHKREQDVMDPWFSZ1U4X5VA,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:54 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:54 PDT 2018,,,37UQDCYH6XU8OEP7089V2W9IZG07V0,A1GH4F3485FXUL,Submitted,Thu Sep 20 17:45:35 PDT 2018,Thu Sep 20 17:48:31 PDT 2018,Sat Oct 20 17:48:31 PDT 2018,,,,176,0% (0/0),0% (0/0),0% (0/0),8p1_8mini_5.mp4,bring out the natural sugars;freaking amazing then you;called overnight oats;put a lid on top pop it in the refrigerator overnight;add in your banana deliciousness mixture;stop an up overnight in the refrigerator;add some sliced bananas one cap full of vanilla extract a dash of cinnamon,8p1_8mini_5.mp4,cooked they;put one part of your oats to two parts of your milk or milk substitute of choice then;prepare your oatmeal the reason this;stir it all together then you,4p1_5mini_3.mp4,make sure;using the same bottle;using it for months;starting to dry dust our furniture between;get it on the girl collaborative website;last you forever I;mix the rest with water,4p1_5mini_3.mp4,checking it out you;recommend this stuff;take about a tablespoon;wipe them down at least once a week;made the next thing I;wipe those down I;wipe them down about once a week the cleaner that I today,7mini_36.mp4,"paint my nails every weekend morning;filming later that day;, and;listen to some music;paint my nails;went for this purple shade on all the nails except my ring finger",{},val_0_0_2,val_0_1_2,val_0_2_2,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_2,val_1_1_0,val_1_2_0,val_1_3_0,,,,val_2_0_2,val_2_1_1,val_2_2_1,val_2_3_0,val_2_4_2,val_2_5_2,val_2_6_0,val_3_0_2,val_3_1_2,val_3_2_0,val_3_3_0,val_3_4_2,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_2,val_4_2_2,val_4_3_0,val_4_4_0,val_4_5_0,,x,
30P8I9JKOHKREQDVMDPWFSZ1U4X5VA,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:54 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:54 PDT 2018,,,3AAPLD8UCCGQ4BRU8MVSSRARGYETH6,A212OY08MFDGU3,Submitted,Thu Sep 20 17:05:28 PDT 2018,Thu Sep 20 17:08:58 PDT 2018,Sat Oct 20 17:08:58 PDT 2018,,,,210,100% (1/1),0% (0/0),0% (0/0),8p1_8mini_5.mp4,bring out the natural sugars;freaking amazing then you;called overnight oats;put a lid on top pop it in the refrigerator overnight;add in your banana deliciousness mixture;stop an up overnight in the refrigerator;add some sliced bananas one cap full of vanilla extract a dash of cinnamon,8p1_8mini_5.mp4,cooked they;put one part of your oats to two parts of your milk or milk substitute of choice then;prepare your oatmeal the reason this;stir it all together then you,4p1_5mini_3.mp4,make sure;using the same bottle;using it for months;starting to dry dust our furniture between;get it on the girl collaborative website;last you forever I;mix the rest with water,4p1_5mini_3.mp4,checking it out you;recommend this stuff;take about a tablespoon;wipe them down at least once a week;made the next thing I;wipe those down I;wipe them down about once a week the cleaner that I today,7mini_36.mp4,"paint my nails every weekend morning;filming later that day;, and;listen to some music;paint my nails;went for this purple shade on all the nails except my ring finger",{},val_0_0_0,val_0_1_2,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_2,val_0_6_0,val_1_0_2,val_1_1_2,val_1_2_2,val_1_3_2,,,,val_2_0_2,val_2_1_0,val_2_2_2,val_2_3_0,val_2_4_2,val_2_5_2,val_2_6_2,val_3_0_2,val_3_1_2,val_3_2_2,val_3_3_0,val_3_4_2,val_3_5_0,val_3_6_2,val_4_0_0,val_4_1_2,val_4_2_2,val_4_3_1,val_4_4_0,val_4_5_0,,x,
30P8I9JKOHKREQDVMDPWFSZ1U4X5VA,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:23:54 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:23:54 PDT 2018,,,3DL65MZB8DEXYKYHWZSWIEDA0WMECS,A1C8FN01981A69,Submitted,Thu Sep 20 17:03:28 PDT 2018,Thu Sep 20 17:06:25 PDT 2018,Sat Oct 20 17:06:25 PDT 2018,,,,177,100% (14/14),0% (0/0),0% (0/0),8p1_8mini_5.mp4,bring out the natural sugars;freaking amazing then you;called overnight oats;put a lid on top pop it in the refrigerator overnight;add in your banana deliciousness mixture;stop an up overnight in the refrigerator;add some sliced bananas one cap full of vanilla extract a dash of cinnamon,8p1_8mini_5.mp4,cooked they;put one part of your oats to two parts of your milk or milk substitute of choice then;prepare your oatmeal the reason this;stir it all together then you,4p1_5mini_3.mp4,make sure;using the same bottle;using it for months;starting to dry dust our furniture between;get it on the girl collaborative website;last you forever I;mix the rest with water,4p1_5mini_3.mp4,checking it out you;recommend this stuff;take about a tablespoon;wipe them down at least once a week;made the next thing I;wipe those down I;wipe them down about once a week the cleaner that I today,7mini_36.mp4,"paint my nails every weekend morning;filming later that day;, and;listen to some music;paint my nails;went for this purple shade on all the nails except my ring finger",{},val_0_0_1,val_0_1_2,val_0_2_2,val_0_3_1,val_0_4_0,val_0_5_2,val_0_6_0,val_1_0_2,val_1_1_1,val_1_2_1,val_1_3_0,,,,val_2_0_1,val_2_1_1,val_2_2_1,val_2_3_1,val_2_4_1,val_2_5_2,val_2_6_1,val_3_0_1,val_3_1_1,val_3_2_1,val_3_3_0,val_3_4_1,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_2,val_4_3_0,val_4_4_0,val_4_5_0,,x,
3D3B8GE891QXATIB3RTELGFLUCF9PK,38GKZUFC7M6JO5UE33TG2WXFT4DHLD,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.35,Thu Sep 20 16:24:08 PDT 2018,3,BatchId:3377775;OriginalHitTemplateId:920937340;,1800,2592000,Sat Oct 20 16:24:08 PDT 2018,,,39GXDJN2OTDCOSUQAD11GW5DA088VQ,A9LULFFV5ORHE,Submitted,Thu Sep 20 18:49:48 PDT 2018,Thu Sep 20 19:03:58 PDT 2018,Sat Oct 20 19:03:58 PDT 2018,,,,850,0% (0/0),0% (0/0),0% (0/0),7p1_9mini_1.mp4,share easy ways;check it out;cook really well;do my first tippling meal planning 30 that you;organized the meal planning how;deciding meals for the week we;find your magic,7p1_9mini_1.mp4,keep ours in a binder system with page protectors;see them;do it on a dime here I;cut our grocery shopping time in half;stay in budget;make a list of about 25 to 30 recipes;take all of the brainpower out of,7p0_7mini_7.mp4,go into my cupboard;coz they;set here;going to shampoo just with the middle part I also;do with these three boxes;do I currently;put the Pantene ones back in there,10p0_5mini_7.mp4,makes it easy;softens up the kale;adding just a bunch of some green onion;did like cucumber celery;made my dilled tahini;makes it ten times better I;dressing I or I it,6mini_2.mp4,make sure your skin;cleansed before you;do all that;absorbing all that serum when there;move on,{},val_0_0_0,val_0_1_0,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_0,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,,,,spammer
