HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,make sure you,1,0,0
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,find this,1,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,froth up about two ounces of milk I,2,0,0
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,received a custom,1,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,infused honey I,0,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,add a little bit of vanilla,0,0,0
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,get this Honey from my local farmers market,1,0,0
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,has the most incredible peach flavor to it,1,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,5p1_3mini_3.mp4,combine the tea with the warm froth milk,0,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1mini_17.mp4,treat if they or you,1,1,0
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1mini_17.mp4,used the potty,1,1,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1mini_17.mp4,divided them I,1,1,2
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1mini_17.mp4,give them all to him at once,1,1,0
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,brews your tea for you depending on the type of tea,0,0,0
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,brew off my tea,0,0,1
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,recommend you guys,0,2,0
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,received this as a gift a while ago,0,2,1
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,start I,0,2,2
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,has little bits of almond cinnamon,0,2,1
31GECDVA9IL2I4Y8QORTV6X294U669,5p1_3mini_3.mp4,making a tea latte actually,0,0,0
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,use it on eggs,0,0,0
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,tastes I always,0,1,1
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,gives it an eggy flavor off,0,1,0
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,making this recipe right now,0,0,0
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,find that it,0,2,1
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,add this to my tofu especially when I,0,2,1
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,do a tofu scramble,0,1,1
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,suggested that you,0,2,0
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,give it a yellowy color,0,2,0
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,got my coffee which I,0,0,0
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,has just like it,0,1,2
31GECDVA9IL2I4Y8QORTV6X294U669,2p0_3mini_4.mp4,done with another reason why,0,2,2
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,using the QV intensive super dry skin body,0,2,0
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,complain it,0,2,1
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,wash my face,0,0,0
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,do everything,0,1,1
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,cleanser it,0,0,0
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,enjoys brushing their teeth in the shower I,0,0,0
31GECDVA9IL2I4Y8QORTV6X294U669,6p1_3mini_3.mp4,wasting water,0,0,1
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,get into bed,1,2,0
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,snuggles free,1,2,1
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,book the drink,1,2,2
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,relax I,1,2,0
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,hope you guys,1,2,1
31GECDVA9IL2I4Y8QORTV6X294U669,4mini_19.mp4,see you next time,1,2,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,get on with my admin work then,0,0,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,use it on my face,0,0,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,obsessed with avocado on top of these rive a de biscuit thingies with feta salt,0,2,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,sit down at my computer,0,1,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,washing my hair,0,2,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,do all of my emails,0,1,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,6p1_3mini_3.mp4,tell me I,0,1,2
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,eat my breakfast okay then it,0,0,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,chopped that up,0,0,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,sit at the counter,0,2,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,get my coffee ready I usually,0,1,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,added some almond milk to my travel mug,0,1,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,watch YouTube video,0,1,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,topped it with some coffee,0,1,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,put that in there,0,1,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,drink my coffee in the car on the way,0,1,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,read something while I,0,1,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,top it with some extra cinnamon which you,0,2,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,saw some almond butter,0,1,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,5p0_3mini_3.mp4,fill me up on this day,0,1,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,10p1_3mini_5.mp4,sprinkle them on for an added,0,1,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,10p1_3mini_5.mp4,added crunch to my oatmeal,0,1,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,10p1_3mini_5.mp4,running out the door you,0,1,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,10p1_3mini_5.mp4,add that to oatmeal if you,0,1,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,10p1_3mini_5.mp4,got mine actually on sale for,0,1,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,10p1_3mini_5.mp4,make anything I,0,2,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,10p1_3mini_5.mp4,seen you sometimes,0,2,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,4mini_10.mp4,hope I,1,2,1
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,4mini_10.mp4,jinx myself,1,2,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,4mini_10.mp4,shave my legs,1,2,0
38Z7YZ2SB21BL6CT7YEGYE4YIW1IQC,4mini_10.mp4,rinse my hair in the shower just,1,2,0
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,10p1_3mini_5.mp4,got your sweet,0,2,2
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,10p1_3mini_5.mp4,get the slivered ones sometimes I just kind of crush these up,0,2,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,10p1_3mini_5.mp4,add a little bit of almond milk or cinnamon that,0,2,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,10p1_3mini_5.mp4,buck 99 each,0,2,2
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,10p1_3mini_5.mp4,pick them up at health food stores,0,2,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,add shredded carrot,0,0,0
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,makes this really good,0,2,2
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,chopped up gala apple,0,0,0
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,dressing I,0,2,2
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,cooked chicken on top as well,0,0,0
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,found that,0,2,2
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,find something similar at a specialty store,0,2,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,using this as a dressing,0,2,0
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,making a salad taste amazing,0,2,0
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,found that Gala apples in particular,0,2,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,do you,0,2,2
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,adds that sweetness,0,2,0
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,wraps you,0,2,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,make what,0,2,2
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,add some,0,2,0
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,8p1_3mini_3.mp4,buy it pre-shredded,0,2,0
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,7mini_19.mp4,run enough today,1,2,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,7mini_19.mp4,head home,1,2,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,7mini_19.mp4,take a quick shower first,1,2,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,7mini_19.mp4,"put on my favorite red robe , which I basically",1,1,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,7mini_19.mp4,live in,1,2,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,7mini_19.mp4,brush my hair,1,1,1
3TKSOBLOHKFEUSWYI6P9H25M16GBBK,7mini_19.mp4,"loving the heatless waves , which",1,2,1
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,started that habit for the day what else I,0,2,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,makes it,0,1,1
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,keep some brewed mint green tea in the fridge that I,0,1,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,heading out for the day then,0,1,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,made plain with water,0,2,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,make into a ski it,0,2,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,keep drinking water throughout the morning throughout the time that I,0,0,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,drink plain herbal tea like rooibos tea or green mint tea just plain,0,0,1
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,getting ready,0,1,1
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,eating breakfast,0,1,1
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,do sometimes if I,0,1,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,keep up,0,1,1
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,doing my work hard,0,1,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p0_3mini_2.mp4,do anything else like,0,1,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p1_3mini_7.mp4,get two different cloths they,0,1,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p1_3mini_7.mp4,got a coupon for you guys,0,2,1
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p1_3mini_7.mp4,started fun,0,1,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p1_3mini_7.mp4,get two for one,0,2,1
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p1_3mini_7.mp4,get 10 % off your order of 20 or more on anything that in between the lines underneath you,0,2,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p1_3mini_7.mp4,check them out if you,0,2,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p1_3mini_7.mp4,cleans our stainless steel better or easier it,0,0,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p1_3mini_7.mp4,go ahead,0,1,1
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p1_3mini_7.mp4,reached out to them,0,1,1
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4p1_3mini_7.mp4,use my code,0,1,1
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4mini_18.mp4,finish off by,1,2,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4mini_18.mp4,using some of their body oil which I,1,1,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4mini_18.mp4,gon just before I,1,2,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4mini_18.mp4,use just the moisturize my body,1,1,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4mini_18.mp4,get into bed,1,1,2
3LVTFB9DE4HXPF6YHAEDD2RI3J9GQI,4mini_18.mp4,chew out snowballs,1,1,2
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,tangle Pro,0,2,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,apply this all over my face another one of my current phase,0,2,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,make my bed,0,0,0
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,go ahead,0,1,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,damage it any further then I,0,2,2
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,using these routine,0,2,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,hairbrush it,0,0,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,using my outer stars,0,1,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,do you guys,0,2,2
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,thrown in a few little clips of makeup,0,0,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,see a full proper everyday makeup,0,1,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,called exactly,0,2,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,clean up my bed,0,0,0
371DNNCG431VOGS8FGWKQUL7Z7V8T8,6p1_3mini_5.mp4,jump up,1,1,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,8p1_3mini_7.mp4,done in the past,2,1,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,8p1_3mini_7.mp4,dressing I like it that,1,2,2
371DNNCG431VOGS8FGWKQUL7Z7V8T8,8p1_3mini_7.mp4,see you guys next week with a new video bye maybe by,0,2,2
371DNNCG431VOGS8FGWKQUL7Z7V8T8,8p1_3mini_7.mp4,substitute the spinach for pork ribs,0,2,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,8p1_3mini_7.mp4,linked in the description box,0,1,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,8p1_3mini_7.mp4,did you,2,2,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,8p1_3mini_7.mp4,has spinach apple carrot,0,2,2
371DNNCG431VOGS8FGWKQUL7Z7V8T8,8p1_3mini_7.mp4,making a salad right now,0,1,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,8p1_3mini_7.mp4,sounds good except no apple no carrot,0,2,2
371DNNCG431VOGS8FGWKQUL7Z7V8T8,8p1_3mini_7.mp4,check there,0,1,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,1mini_40.mp4,making them at home,2,2,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,1mini_40.mp4,controlling the ingredients that,2,2,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,1mini_40.mp4,go in there,2,2,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,1mini_40.mp4,starting again with a food processor I,2,2,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,1mini_40.mp4,frozen berries that I,2,2,1
371DNNCG431VOGS8FGWKQUL7Z7V8T8,1mini_40.mp4,sitting out for a little bit,2,2,1
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,6p0_3mini_10.mp4,make this omelet for an easy lunch or dinner on a busy day,0,0,0
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,6p0_3mini_10.mp4,spread out over half of the omelette,0,0,0
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,6p0_3mini_10.mp4,serve it with 1/3 of an avocado for some healthy fat the eggs,0,0,0
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,6p0_3mini_10.mp4,got my two mono mushroom mix that I,2,0,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,6p0_3mini_10.mp4,use baby spinach instead of arugula if you,2,0,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,6p0_3mini_10.mp4,sprinkled a little bit of sea salt,0,0,0
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,6p0_3mini_10.mp4,make these three breakfast recipes,2,0,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,6p0_3mini_10.mp4,goes perfectly with this motor,2,2,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,6p0_3mini_10.mp4,add some healthy greens the flavor of the arguer,0,0,0
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,6p0_3mini_10.mp4,fold on it over,0,0,0
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,6p0_3mini_10.mp4,finishes the meal off really nicely,2,2,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,do if you,2,2,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,get your kids,2,0,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,involved this,2,0,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,using a traditional ice pack,2,0,0
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,use things like frozen foods,2,0,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,eat the same sandwich every day at school that,2,0,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,defrosted smoothie,2,0,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,freeze a smoothie if I,0,2,0
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,give her a lunchbox,0,0,0
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,give your child a sense of control over what they,2,0,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,throw it,1,2,1
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,tape it to the inside of your child 's lunchbox,2,0,0
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,giving them choice,2,0,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,9p0_3mini_4.mp4,filled with all new,2,2,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,4mini_9.mp4,couple my legs,2,2,1
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,4mini_9.mp4,pick some,2,2,2
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,4mini_9.mp4,chilled out music,2,2,1
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,4mini_9.mp4,sit in the bath,2,2,1
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,4mini_9.mp4,check social meter in the bath,2,2,1
32CXT5U14F2AOT7XFLMUVQ79IL28UZ,4mini_9.mp4,actually dropped my phone in the bath yet,2,2,1
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,include it,0,1,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,add some pomegranate seeds,0,0,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,eat it throughout the entire week,2,2,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,dressing on top,0,0,1
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,chopped green bell pepper red onion cucumbers,0,1,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,start with some bread ciabatta,1,2,1
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,eat I just,2,2,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,add some hard-boiled eggs just for added protein to this dish,0,0,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,taste quite as good,2,2,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,make a big batch of this in advance,1,2,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,buy precooked hard-boiled eggs they,2,2,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,8p1_3mini_5.mp4,drizzle some Italian,0,0,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,5p0_3mini_4.mp4,went for something really quick,1,2,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,5p0_3mini_4.mp4,tastes delicious,2,0,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,5p0_3mini_4.mp4,go on my two mile walk,1,1,1
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,5p0_3mini_4.mp4,get home from work,1,1,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,5p0_3mini_4.mp4,run with the dog,1,2,1
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,5p0_3mini_4.mp4,last until 12 pm before i,2,2,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,5p0_3mini_4.mp4,brought some leftover cauliflower rice,1,1,1
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,5p0_3mini_4.mp4,make dinner,1,0,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,5p0_3mini_4.mp4,got my lunch together,1,0,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,5p0_3mini_4.mp4,topped it on top of some arugula with a little spoonful of avocado,1,0,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,5p0_3mini_4.mp4,get home i,2,2,0
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,4mini_15.mp4,make my hair amazing I,2,2,2
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,4mini_15.mp4,using it for about a month or,2,2,2
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,4mini_15.mp4,putting on a bit of Oprah or Wonder,2,1,2
3WPCIUYH19775BOZWO70CMZ8AYSDTJ,4mini_15.mp4,lash to my neck,2,1,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,chopped up in one clove of garlic,1,1,1
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,chopped broccoli,2,1,1
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,looks amazing,2,2,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,use frozen broccoli as a shortcut to leeks,2,1,0
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,refine kind I,2,2,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,use this kind when I,2,2,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,took the potato crust out of the oven it definitely,0,2,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,went ahead,2,1,0
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,added a little bit of salt,0,1,1
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,take as long as the recipe,1,2,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,sauteing it all in some coconut oil I,0,0,0
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,took it out,0,1,0
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,2p0_3mini_6.mp4,get crispy,1,2,0
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,use another good cooking oil then,0,2,0
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,make pretty much anything tastes good pretty much any savory food,1,2,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,adding 1/2 to 1 teaspoon of macadamia nut oil to my frying pan you I,0,0,0
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,make the,0,1,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,add one cup of 1/2 baby tomatoes,0,0,0
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,show you how easy it,0,1,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,start by,0,1,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,call my easy omelette it,0,2,2
3G5RUKN2EB2X786YNCGMHRAQUVRN9B,6p0_3mini_8.mp4,show you today,0,1,0
